pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,st_mass
"Kepler-1275 b",1.48000000,2.79000000,3.65691115000,1368.00,6296.00,1.360000,1.230000
"Kepler-1690 b",2.81109223,8.30000000,234.63600000000,267.00,5404.00,0.862346,0.940000
"HD 75898 c",12.60000000,2698.36317543,6717.00000000000,135.20,6122.00,1.550000,1.295000
"K2-386 b",2.32000000,5.99000000,7.47322300000,,5749.00,0.970000,0.911000
"TOI-7510 c",10.81000000,131.00000000,22.56874230000,702.00,5720.00,1.035000,1.063000
"Kepler-718 b",16.56000000,,2.05234990500,1497.00,6191.00,1.300000,1.180000
"Kepler-1342 b",1.66000000,3.39000000,2.21571035800,1283.00,5527.00,0.900000,0.930000
"WASP-174 b",16.10730527,104.88337431,4.23370050000,1528.00,6399.00,1.347000,1.240000
"Kepler-1713 b",1.71673535,3.59000000,18.01160049000,900.00,6477.00,1.459000,1.300000
"Kepler-1121 b",1.91000000,4.31000000,13.15141081000,1008.00,6231.00,1.590000,1.290000
"Kepler-197 c",1.23000000,5.30000000,10.34969500000,930.00,6004.00,1.120000,0.857000
"TOI-1294 b",10.12369881,63.90000000,3.91529200000,1392.74,5718.00,1.556600,1.157800
"Kepler-1195 b",2.08000000,4.98000000,8.49642241000,702.00,4965.00,0.710000,0.740000
"GJ 328 b",13.30000000,797.74930157,3771.00000000000,73.57,3897.00,0.630000,0.650000
"EPIC 212737443 c",2.69000000,7.70000000,65.55000000000,316.00,4684.00,0.673000,0.690000
"Kepler-1783 b",1.31946731,2.30000000,8.27744007100,1088.00,5129.00,1.781000,0.887000
"HD 50499 c",13.20000000,931.24190000,8619.90000000000,116.69,6099.00,1.420000,1.310000
"Kepler-874 b",3.94000000,14.70000000,40.06867270000,560.00,6020.00,1.130000,1.090000
"Kepler-235 b",2.23000000,5.60000000,3.34022200000,731.00,4255.00,0.554000,0.581000
"HD 98219 b",13.40000000,624.21812000,433.80000000000,453.77,4925.00,4.600000,1.410000
"Kepler-625 b",1.99000000,4.62000000,7.75192492000,852.00,5789.00,0.960000,1.040000
"Kepler-1178 b",1.07000000,1.24000000,31.80634000000,378.00,4990.00,0.750000,0.800000
"K2-407 b",1.28300000,2.19000000,4.94190700000,,5563.00,0.927000,0.881000
"KOI-351 b",1.31000000,2.27000000,7.00815100000,1062.00,6080.00,1.200000,1.200000
"WASP-151 b",13.30506009,100.43377661,4.53347750000,1312.00,5871.00,1.181000,1.081000
"K2-289 b",9.10000000,61.00000000,13.15696900000,753.00,5529.00,1.025000,0.953000
"GJ 1002 b",1.03000000,1.08000000,10.34650000000,230.90,3024.00,0.137000,0.120000
"Kepler-1143 c",3.60000000,12.60000000,210.63059100000,234.00,5053.00,0.770000,0.810000
"TOI-261.02",3.34822227,11.20000000,13.03935862135,1007.53,5890.30,1.313830,1.069000
"TOI-2587 A b",12.07207221,69.28659273,5.45664000000,1445.00,5760.00,1.726000,1.150000
"Kepler-1154 b",2.34000000,6.08000000,5.18561420000,1314.00,6327.00,1.430000,1.260000
"Kepler-60 b",1.71000000,4.19000000,7.13340000000,1102.00,5905.00,1.257000,1.041000
"Kepler-85 c",1.97800000,2.15000000,12.51000000000,706.00,5505.20,0.875000,0.928000
"HD 127195 b",14.00000000,212.94503269,534.50000000000,,4981.00,4.160000,1.340000
"Kepler-1780 b",3.60600667,12.70000000,109.44499970000,340.00,5403.00,0.868000,0.868000
"Kepler-1818 b",1.71360684,3.58000000,4.64490985900,1209.00,6047.00,1.129000,1.021000
"TOI-871 b",1.66400000,3.41000000,14.36256500000,621.00,4929.00,0.719000,0.758000
"GJ 251 c",1.80000000,3.88000000,53.64700000000,216.00,3342.00,0.360000,0.350000
"Kepler-1518 c",2.90000000,8.75000000,9.63102580000,1094.00,6432.00,1.345000,1.060000
"Kepler-1718 b",2.56852070,7.12000000,135.18800350000,345.00,5731.00,0.906000,0.846000
"TOI-4914 b",12.87000000,227.00000000,10.60057000000,894.00,5805.00,1.000000,1.030000
"USco1556 b",12.30000000,4767.45000000,,2240.00,3410.00,0.668108,0.330000
"Kepler-109 c",2.65000000,8.20000000,21.22265000000,859.00,5950.00,1.387000,1.094000
"Kepler-101 c",1.25000000,3.78000000,6.02976000000,1413.00,5667.00,1.560000,1.170000
"Kepler-1200 b",1.06000000,1.20000000,1.11854971700,1174.00,4612.00,0.700000,0.740000
"NY Vir b",13.30000000,730.97800000,3160.00000000000,338.12,32780.00,0.151000,0.459000
"TOI-4137 b",13.57407563,457.67290608,3.80161220000,1570.00,6202.00,1.438000,1.313000
"Kepler-1630 b",2.19000000,5.43000000,509.99740200000,182.00,4736.00,0.630000,0.660000
"Kepler-475 b",2.49000000,6.76000000,3.10550818900,980.00,5009.00,0.790000,0.860000
"Kepler-1978 b",2.67000000,7.61000000,10.84969477000,676.00,5251.00,0.778000,0.869000
"Kepler-1836 b",2.55303229,7.05000000,5.25416994100,1093.00,6123.00,0.987000,1.053000
"Kepler-887 c",1.13000000,1.51000000,7.63846023000,1089.00,6194.00,1.290000,1.190000
"Kepler-350 c",3.10000000,6.10000000,17.84900000000,888.00,6492.30,1.250000,1.000000
"Kepler-816 b",10.24000000,74.50000000,10.50682564600,668.00,5286.00,0.850000,0.900000
"HD 51608 b",3.62000000,12.77000000,14.07260000000,759.92,5358.00,0.916136,0.800000
"HD 125390 b",11.90000000,8646.20398403,1757.39151000000,320.26,4882.00,6.470000,1.820000
"Kepler-1947 b",1.01016660,1.01000000,6.96363019900,1298.00,6040.00,1.686000,0.984000
"Kepler-81 d",1.21000000,1.92000000,20.83784600000,418.00,4500.00,0.595000,0.648000
"Kepler-1827 b",1.85644292,4.10000000,3.70061993600,1329.00,5423.00,1.404000,0.915000
"TOI-1768.01",3.45300000,11.80000000,7.33770364900,1566.00,5994.00,1.100000,1.100000
"HIP 10090 c",13.90000000,270.15414595,321.82000000000,338.35,5661.00,1.382680,0.940000
"Kepler-855 b",8.35000000,52.70000000,7.88663110400,996.00,5835.00,1.030000,1.030000
"TOI-205 b",2.50121142,6.81000000,4.25300773815,1799.55,6302.74,1.453820,1.200000
"Kepler-1886 b",2.58158428,7.18000000,24.27580070000,580.00,5745.00,0.837000,0.928000
"Kepler-279 c",4.30000000,49.40000000,35.73600000000,774.00,6689.45,1.070000,1.100000
"K2-401 b",2.26200000,5.74000000,6.29309900000,,4213.00,0.675000,0.870000
"TOI-3807 b",18.49481816,330.54154328,2.89897270000,1646.00,5772.00,1.468000,1.181000
"Kepler-931 b",1.33000000,2.33000000,8.03755877000,744.00,5241.00,0.810000,0.860000
"TOI-1759 b",3.14000000,10.80000000,18.85019000000,443.00,4065.00,0.597000,0.606000
"Kepler-106 e",2.56000000,11.17000000,43.84450000000,531.00,5858.00,1.040000,1.000000
"GSC 06214-00210 b",20.17620000,5000.00000000,,2300.00,4200.00,0.904840,0.900000
"HD 89839 b",12.80000000,1748.05623850,3391.20000000000,159.03,6314.00,1.285880,1.210000
"Kepler-520 b",1.66000000,3.39000000,19.67416124000,711.00,6112.00,1.090000,1.100000
"Kepler-19 b",2.20900000,6.10000000,9.28699000000,851.00,5541.00,0.859000,0.936000
"Kepler-1102 b",2.66000000,7.56000000,51.32856230000,546.00,5724.00,0.940000,0.960000
"Kepler-371 c",1.78000000,3.82000000,67.96801500000,443.00,5666.00,0.992000,0.876000
"K2-338 b",1.03000000,1.08000000,3.85061400000,783.00,4558.00,0.630000,0.660000
"TOI-286 b",1.42000000,4.53000000,4.51172440000,979.00,5152.00,0.780000,0.832000
"KELT-16 b",15.86073500,874.03250000,0.96899510000,2453.00,6236.00,1.360000,1.211000
"Kepler-1681 b",2.55321772,7.05000000,69.89560000000,442.00,5756.40,0.759000,0.893000
"TOI-544 c",4.92000000,21.50000000,50.08900000000,,4169.00,0.623000,0.631000
"Kepler-251 d",2.77000000,8.10000000,30.13300100000,536.00,5526.00,0.890000,0.891000
"WASP-63 b",15.80469000,117.59710000,4.37808000000,1469.91,5550.00,1.860000,1.280000
"WASP-52 b",14.24000000,146.20000000,1.74977980000,1315.00,5000.00,0.790000,0.870000
"WASP-77 A b",13.56000000,529.31142902,1.36002939500,1674.00,5617.00,0.910000,0.903000
"55 Cnc b",13.90000000,263.97850000,14.65155200000,700.00,5198.00,0.980000,1.015000
"55 Cnc c",8.51000000,54.47380000,44.39360000000,499.27,5198.00,0.980000,1.015000
"55 Cnc d",13.00000000,1232.49300000,4799.00000000000,104.85,5198.00,0.980000,1.015000
"55 Cnc e",1.87500000,7.99000000,0.73654740000,1958.00,5172.00,0.943000,0.905000
"55 Cnc f",7.59000000,44.81200000,260.58000000000,277.07,5198.00,0.980000,1.015000
"GJ 1214 b",2.73300000,8.41000000,1.58040453100,567.00,3101.00,0.216200,0.182000
"GJ 436 b",4.17000000,22.10000000,2.64388312000,686.00,3586.11,0.455000,0.470000
"HAT-P-12 b",10.74900000,67.05900000,3.21305980000,963.00,4650.00,0.701000,0.733000
"HAT-P-13 b",14.25800000,270.46200000,2.91625000000,1740.00,5653.00,1.756000,1.320000
"HAT-P-13 c",12.30000000,4538.42100000,446.27000000000,340.00,5653.00,1.756000,1.320000
"HAT-P-14 b",15.91678000,1093.33520000,4.62767000000,1624.00,6600.00,1.820000,2.650000
"HAT-P-17 b",11.76945000,184.34140000,10.33852000000,800.00,5246.00,0.870000,0.990000
"HAT-P-17 c",13.10000000,1080.60000000,5584.00000000000,99.59,5336.96,0.838682,0.920000
"HAT-P-18 b",11.15300000,62.61000000,5.50802300000,852.00,4803.00,0.749000,0.770000
"HAT-P-1 b",14.78467100,166.86075000,4.46529976000,1322.00,5980.00,1.174000,1.151000
"HAT-P-26 b",7.06167000,22.24810000,4.23452000000,1080.00,5079.00,0.870000,1.120000
"HAT-P-30 b",16.14096000,263.79890000,2.81060000000,1630.00,6304.00,1.310000,1.550000
"HAT-P-32 b",22.19382000,216.12440000,2.15000820000,1835.70,6001.00,1.367000,1.132000
"HD 149026 b",8.29466000,120.77540000,2.87589000000,1626.00,6179.00,1.410000,1.420000
"HD 189733 b",12.66617000,359.14790000,2.21857567000,1209.00,5052.00,0.750000,0.790000
"HD 202206 c",13.10000000,982.08977763,1299.22000000000,183.35,5764.23,1.040000,1.060000
"HD 209458 b",15.58051000,232.01590000,3.52474859000,1459.00,6091.00,1.190000,1.230000
"HD 80606 b",11.56766808,1323.46926959,111.43676500000,405.00,5565.00,1.050000,1.050000
"HD 86226 b",14.30000000,143.02350000,1628.00000000000,176.00,5863.00,1.053000,1.019000
"TrES-4 b",18.04649000,247.90740000,3.55395000000,1778.00,6200.00,1.660000,1.080000
"WASP-12 b",22.02564708,467.21010000,1.09141890100,2601.00,6265.00,1.690000,1.325000
"WASP-15 b",15.80469000,171.62820000,3.75210000000,1676.00,6300.00,1.480000,1.180000
"WASP-17 b",20.96083000,247.90740000,3.73543000000,1755.00,6550.00,1.490000,2.280000
"WASP-18 b",13.89913607,3241.84975140,0.94145223000,2429.00,6432.00,1.319000,1.294000
"WASP-19 b",15.86070769,366.77398168,0.78883852000,2113.00,5616.00,1.006000,0.965000
"WASP-25 b",13.80946422,179.25522155,3.76483370000,1217.00,5697.00,0.884000,0.962000
"WASP-39 b",14.33631100,89.31023000,4.05529410000,1166.00,5485.00,0.939000,0.913000
"WASP-43 b",10.42400000,565.71400000,0.81347500000,1426.70,4400.00,0.600000,0.580000
"WASP-6 b",12.54284940,148.42586607,3.36100260000,1167.00,5438.00,0.790000,0.854000
"GJ 3470 b",4.57000000,13.90000000,3.33664960000,593.50,3600.00,0.547000,0.539000
"WASP-47 b",12.86000000,374.00000000,4.15915100000,1275.00,5565.00,1.156000,1.058000
"WASP-80 b",11.19779100,170.99254000,3.06785234000,825.00,4143.00,0.586000,0.577000
"WASP-103 b",17.12700000,473.54700000,0.92554200000,2508.00,6110.00,1.436000,1.220000
"WASP-96 b",13.45000000,152.55000000,3.42526020000,1285.00,5540.00,1.050000,1.060000
"WASP-94 A b",17.71022000,158.91500000,3.95019000000,1604.00,6170.00,1.480000,1.670000
"WASP-94 B b",14.10000000,196.41100000,2.00839000000,1848.91,6040.00,1.350000,1.240000
"WASP-69 b",11.21000000,82.58000000,3.86813881000,971.00,4792.00,0.801000,0.830000
"WASP-84 b",10.72000000,220.00000000,8.52349648000,732.00,5280.00,0.768000,0.853000
"WASP-20 b",15.46839337,98.84100000,4.89964477000,1362.00,5940.00,1.242000,1.200000
"HATS-6 b",11.18658200,101.38777000,3.32527250000,712.80,3724.00,0.570000,0.574000
"KELT-7 b",17.93440000,441.78370000,2.73477000000,2048.00,6768.00,1.810000,1.760000
"K2-18 b",2.37000000,8.92000000,32.93962300000,284.00,3457.00,0.411000,0.359000
"KELT-8 b",18.15858000,209.76780000,3.24406000000,1675.00,5754.00,1.460000,0.810000
"K2-22 b",2.30000000,444.96200000,0.38107300000,2100.00,3879.00,0.580000,0.595292
"WASP-47 c",,447.00000000,589.57000000000,247.00,5565.00,1.156000,1.058000
"WASP-47 d",3.65000000,15.50000000,9.03050100000,885.00,5565.00,1.156000,1.058000
"WASP-47 e",1.83000000,9.00000000,0.78961000000,1992.00,5565.00,1.156000,1.058000
"GJ 1132 b",1.19151465,1.83704819,1.62892911000,583.80,3229.00,0.221100,0.194500
"WASP-76 b",20.78145022,284.13859586,1.80988198000,2228.00,6329.00,1.756000,1.458000
"KELT-4 A b",19.04409100,286.68266000,2.98959320000,1823.00,6206.00,1.603000,1.201000
"TRAPPIST-1 b",1.11600000,1.37400000,1.51082600000,397.60,2566.00,0.119200,0.089800
"TRAPPIST-1 c",1.09700000,1.30800000,2.42193700000,339.70,2566.00,0.119200,0.089800
"TRAPPIST-1 d",0.78800000,0.38800000,4.04921900000,286.20,2566.00,0.119200,0.089800
"K2-34 b",13.75000000,539.67534000,2.99563480000,1687.00,6168.00,1.420000,1.160000
"WASP-121 b",19.52604438,371.85923619,1.27492504000,2409.00,6628.00,1.461000,1.330000
"HIP 41378 b",2.64000000,6.90000000,15.57209000000,959.00,6290.00,1.300000,1.220000
"HIP 41378 c",2.74000000,5.97000000,31.70591000000,757.00,6290.00,1.300000,1.220000
"HIP 41378 d",3.65000000,6.53000000,278.36180000000,367.00,6290.00,1.300000,1.220000
"HIP 41378 e",5.19000000,7.62000000,393.00000000000,335.00,6290.00,1.300000,1.220000
"HIP 41378 f",9.47000000,25.00000000,542.07970000000,294.00,6290.00,1.300000,1.220000
"HD 3167 b",1.60100000,4.84400000,0.95965451000,1781.00,5338.00,0.871000,0.864000
"HD 3167 c",2.98300000,11.41000000,29.84651100000,567.00,5338.00,0.871000,0.864000
"HAT-P-65 b",18.05766791,176.07693748,2.60544751000,1818.00,5872.00,1.666000,1.297000
"WASP-131 b",13.74221034,86.76715511,5.32201250000,1460.00,5990.00,1.561000,1.060000
"WASP-139 b",8.96720000,37.18611000,5.92426200000,910.00,5310.00,0.800000,0.920000
"WASP-127 b",14.69499900,52.34660100,4.17806203000,1400.00,5620.00,1.333000,0.950000
"TRAPPIST-1 e",0.92000000,0.69200000,6.10101300000,249.70,2566.00,0.119200,0.089800
"TRAPPIST-1 f",1.04500000,1.03900000,9.20754000000,217.70,2566.00,0.119200,0.089800
"TRAPPIST-1 g",1.12900000,1.32100000,12.35244600000,197.30,2566.00,0.119200,0.089800
"TRAPPIST-1 h",0.75500000,0.32600000,18.77286600000,171.70,2566.00,0.119200,0.089800
"HD 106315 b",2.44000000,12.60000000,9.55237000000,1153.00,6327.00,1.296000,1.091000
"HD 106315 c",4.35000000,15.20000000,21.05704000000,886.00,6327.00,1.296000,1.091000
"LHS 1140 b",1.73000000,5.60000000,24.73723000000,226.00,3096.00,0.215900,0.184400
"KELT-11 b",15.13212395,65.15482343,4.73620865000,1712.00,5375.00,2.690000,1.440000
"KELT-9 b",21.70058664,915.34581216,1.48112350000,3921.00,9270.00,2.418000,2.320000
"HD 3167 d",2.61000000,7.30000000,8.39670000000,865.00,5338.00,0.871000,0.864000
"WASP-107 b",10.53646000,30.51152707,5.72148760000,736.00,4425.00,0.657000,0.683000
"GJ 9827 b",1.44000000,4.28000000,1.20897400000,1035.01,4236.00,0.580000,0.620000
"GJ 9827 c",1.13000000,1.86000000,3.64810300000,715.94,4236.00,0.580000,0.620000
"GJ 9827 d",1.98000000,3.02000000,6.20183000000,675.00,4236.00,0.580000,0.620000
"KELT-20 b",19.51486900,1074.90106000,3.47410850000,2262.00,8720.00,1.565000,1.760000
"K2-18 c",2.65000000,7.51000000,8.96200000000,363.00,3457.00,0.411000,0.359000
"K2-141 b",1.51000000,4.97000000,0.28032440000,2103.00,4570.00,0.681000,0.708000
"K2-141 c",7.00000000,8.00000000,7.74850000000,695.00,4570.00,0.681000,0.708000
"K2-232 b",11.20900000,126.49634000,11.16845400000,1030.00,6154.00,1.161000,1.188000
"GJ 1132 c",1.52000000,2.91000000,8.92900000000,300.00,3090.00,0.226000,0.198000
"HAT-P-11 c",13.20000000,851.78013076,3361.00000000000,91.58,4653.00,0.683000,0.811000
"NGTS-2 b",17.87835500,235.19420000,4.51116400000,1468.00,6478.00,1.702000,1.640000
"WASP-164 b",12.64375200,676.97790000,1.77712550000,1610.00,5806.00,0.932000,0.946000
"LHS 1140 c",1.27200000,1.91000000,3.77794000000,422.00,3096.00,0.215900,0.184400
"K2-287 b",9.49402300,100.11645000,14.89329100000,804.00,5695.00,1.070000,1.056000
"LHS 3844 b",1.28600000,2.37000000,0.46292970900,816.00,3080.00,0.189000,0.151000
"HD 15337 b",1.77000000,6.51900000,4.75598040000,1001.00,5131.00,0.855000,0.829000
"HD 15337 c",2.52600000,6.79200000,17.18054600000,656.10,5131.00,0.855000,0.829000
"L 98-59 b",0.83700000,0.46000000,2.25311400000,620.00,3415.00,0.315500,0.292300
"L 98-59 c",1.32900000,2.00000000,3.69067640000,526.00,3415.00,0.315500,0.292300
"L 98-59 d",1.62700000,1.64000000,7.45072900000,416.00,3415.00,0.315500,0.292300
"V1298 Tau b",9.41000000,13.10000000,24.14000600000,666.00,4970.00,1.320000,1.100000
"WASP-166 b",7.06167000,32.10083000,5.44354000000,1270.00,6050.00,1.220000,1.190000
"TOI-270 b",1.28000000,1.48000000,3.35992000000,600.00,3506.00,0.380000,0.386000
"TOI-270 c",2.33000000,6.20000000,5.66051000000,489.00,3506.00,0.380000,0.386000
"TOI-270 d",2.00000000,4.20000000,11.38194000000,383.00,3506.00,0.380000,0.386000
"GJ 357 b",1.20000000,1.83000000,3.93060000000,518.00,3505.00,0.337000,0.342000
"GJ 357 c",1.66000000,3.40000000,9.12470000000,401.20,3505.00,0.337000,0.342000
"GJ 357 d",2.34000000,6.10000000,55.66100000000,219.60,3505.00,0.337000,0.342000
"LTT 1445 A b",1.34000000,2.73000000,5.35876350000,431.00,3562.00,0.271000,0.257000
"WASP-178 b",20.28829000,527.59780000,3.34482850000,2470.00,9360.00,1.670000,2.070000
"V1298 Tau c",5.08000000,4.70000000,8.24916400000,953.00,4970.00,1.320000,1.100000
"V1298 Tau d",6.53000000,6.00000000,12.40139400000,831.00,4970.00,1.320000,1.100000
"V1298 Tau e",10.17000000,15.30000000,48.67771400000,527.00,4970.00,1.320000,1.100000
"LP 791-18 b",1.21200000,1.94000000,0.94799810000,564.30,2960.00,0.182000,0.139000
"LP 791-18 c",2.48800000,7.16000000,4.98991000000,324.40,2960.00,0.182000,0.139000
"TOI-125 b",2.72600000,9.50000000,4.65382000000,1037.00,5320.00,0.848000,0.859000
"TOI-125 c",2.75900000,6.63000000,9.15059000000,827.80,5320.00,0.848000,0.859000
"L 168-9 b",1.63000000,4.07000000,1.40152604000,998.00,3842.00,0.604000,0.614000
"TOI-125 d",2.93000000,13.60000000,19.98000000000,638.10,5320.00,0.848000,0.859000
"HATS-48 A b",8.96720000,77.23269000,3.13166660000,954.60,4546.00,0.715200,0.727900
"HATS-72 b",8.09738160,39.85588200,7.32794740000,739.30,4656.10,0.721400,0.731100
"TOI-1130 b",3.66000000,19.80000000,4.07455400000,825.00,4360.00,0.697000,0.745000
"TOI-1130 c",13.00000000,336.00000000,8.35018980000,650.00,4360.00,0.697000,0.745000
"TOI-677 b",13.11450742,392.20025424,11.23659850000,1252.00,6295.00,1.280000,1.181000
"LTT 3780 b",1.32500000,2.46000000,0.76837931000,903.00,3358.00,0.380000,0.381000
"LTT 3780 c",2.39000000,8.04000000,12.25228400000,359.00,3358.00,0.380000,0.381000
"TOI-1338 b",7.66100000,11.30000000,95.40010000000,254.65,5723.20,1.313000,1.093600
"AU Mic b",4.79000000,8.99000000,8.46344600000,554.80,3540.00,0.862000,0.635000
"WASP-148 b",8.47398941,91.21675281,8.80380900000,940.00,5555.00,0.912000,0.954000
"WASP-148 c",13.90000000,124.58873554,34.52400000000,590.00,5555.00,0.912000,0.954000
"NGTS-11 b",9.15775300,109.33352000,35.45533000000,435.00,5050.00,0.832000,0.862000
"TOI-849 b",3.64000000,41.80000000,0.76554800000,1932.00,5257.00,0.970000,0.970000
"TOI-700 b",0.91400000,0.70400000,9.97721900000,417.00,3459.00,0.421000,0.415000
"TOI-700 c",2.60000000,7.27000000,16.05113700000,356.00,3459.00,0.421000,0.415000
"TOI-700 d",1.07300000,1.25000000,37.42396000000,268.80,3459.00,0.421000,0.415000
"TOI-1899 b",11.09689089,212.94503269,29.09031200000,378.00,3926.00,0.607000,0.632000
"HD 86226 c",2.16000000,7.25000000,3.98442000000,1311.00,5863.00,1.053000,1.019000
"WD 1856+534 b",10.40000000,4386.05400000,1.40794050000,163.00,4710.00,0.013100,0.518000
"LTT 9779 b",4.72000000,29.32000000,0.79205200000,1978.00,5443.00,0.949000,1.020000
"TOI-824 b",2.92600000,18.46700000,1.39297800000,1253.00,4600.00,0.695000,0.710000
"TOI-421 b",2.64000000,6.70000000,5.19757600000,922.00,5291.00,0.866000,0.833000
"TOI-421 c",5.09000000,14.10000000,16.06754100000,635.00,5291.00,0.866000,0.833000
"GJ 3473 b",1.26400000,1.86000000,1.19800350000,773.00,3347.00,0.364000,0.360000
"GJ 3473 c",2.63000000,7.41000000,15.50900000000,329.10,3347.00,0.364000,0.360000
"WASP-107 c",13.00000000,111.23994245,1066.00000000000,,4425.00,0.657000,0.683000
"TOI-776 b",1.79800000,5.00000000,8.24662000000,520.00,3725.00,0.547000,0.542000
"TOI-776 c",2.04700000,6.90000000,15.66532300000,420.00,3725.00,0.547000,0.542000
"TOI-561 b",1.39700000,2.02000000,0.44656970000,2319.00,5342.00,0.843000,0.806000
"TOI-561 c",2.86500000,5.93000000,10.77883800000,802.00,5342.00,0.843000,0.806000
"TOI-561 d",2.61500000,13.33000000,25.71268000000,600.00,5342.00,0.843000,0.806000
"TOI-561 e",2.51700000,12.40000000,77.14400000000,416.00,5342.00,0.843000,0.806000
"TOI-451 b",1.84000000,4.70000000,1.85870330000,1474.00,5490.00,0.850000,0.930000
"TOI-451 c",2.93000000,3.70000000,9.19246300000,865.00,5490.00,0.850000,0.930000
"TOI-451 d",3.93000000,10.20000000,16.36496200000,714.00,5490.00,0.850000,0.930000
"TOI-178 b",1.20000000,0.96000000,1.91456010000,1040.00,4316.00,0.662000,0.647000
"TOI-178 c",1.75400000,4.64000000,3.23848600000,873.00,4316.00,0.662000,0.647000
"TOI-178 d",2.69500000,5.20000000,6.55756900000,690.00,4316.00,0.662000,0.647000
"TOI-178 e",2.30100000,3.48000000,9.96318000000,600.00,4316.00,0.662000,0.647000
"TOI-178 f",2.41700000,5.63000000,15.23335000000,521.00,4316.00,0.662000,0.647000
"TOI-178 g",2.93900000,4.40000000,20.71663000000,470.00,4316.00,0.662000,0.647000
"GJ 486 b",1.28900000,2.77000000,1.46712127000,696.30,3317.00,0.324300,0.312000
"LHS 1478 b",1.24200000,2.33000000,1.94953780000,595.00,3381.00,0.246000,0.236000
"TOI-1231 b",3.65000000,15.40000000,24.24558600000,329.60,3553.00,0.476000,0.485000
